,TempeTracts_NAME,PctPopUnder5,PctPop5_17,PctPop18_24,PctPop25_44,PctPop45_64,PctPop65_Up,PctEmpUnder16,PctEmp16_24,PctEmp25_44,PctEmp45_64,PctUnempUnder16,PctUnemp16_24,PctUnemp25_44,PctUnemp45_64,PctCollegeGrad,PctNotHSGrad,PctNoHealthIns,PctOneHealthIns,PctTwoHealthIns,PctBelowPoverty,geometry,Month,Opioid_Use_EMS
0,3197.04,6.3,12.34,18.7,35.48,19.54,7.65,92.4,95.26,92.36,88.74,7.6,4.74,7.64,11.26,9.23,37.74,12.66,75.19,12.15,20.12,"POLYGON ((-111.978498000284 33.4365249988884, -111.978039999814 33.4365149992549, -111.977958999801 33.4365139987457, -111.977213999863 33.436498998756, -111.976927999514 33.4364909992728, -111.97661600029 33.4364859990441, -111.976124000451 33.436476998835, -111.974873999728 33.4364509987481, -111.973848000498 33.436428999265, -111.972578000502 33.4364049987596, -111.971890999717 33.4363909992334, -111.971341999922 33.4363799991301, -111.970915000378 33.4363709991776, -111.970156000007 33.4363559989804, -111.969686000007 33.4363459989176, -111.968782999787 33.4363269995366, -111.968470000209 33.4363199990936, -111.967245000389 33.4362939991326, -111.966128000492 33.4362699990305, -111.965833000134 33.4362639991693, -111.964747999899 33.436239999196, -111.964003000209 33.4362249991952, -111.962684000338 33.4361969990624, -111.962368000029 33.4361899987597, -111.961345000019 33.4361679993321, -111.961326999538 33.4368899990845, -111.961001000002 33.4368869988585, -111.960913000462 33.4367989987577, -111.960999000292 33.4357039994086, -111.961067999781 33.4347579989537, -111.961081999639 33.4345689994886, -111.961146000336 33.4336979989481, -111.961146999556 33.4336349992265, -111.96115400011 33.4331889994022, -111.961170999925 33.432097998741, -111.961166000132 33.4318659992101, -111.961144999613 33.4315949994785, -111.961114999467 33.4313649989511, -111.961023999948 33.4310049989545, -111.961009999702 33.4309089994786, -111.960976999539 33.430612998796, -111.960961999492 33.4303649993194, -111.960959999919 33.4298899991527, -111.960951999728 33.4296459989116, -111.960949999778 33.4295639994989, -111.960930000494 33.4292969992346, -111.960919999719 33.429157998698, -111.960918999836 33.429007999558, -111.960916000311 33.4284479995294, -111.960918000321 33.4283839994085, -111.96095500002 33.4280809989184, -111.960963000346 33.427863998957, -111.96094800051 33.4273209993495, -111.960943999505 33.4271799993517, -111.960945999975 33.4264709987083, -111.960948000317 33.4259269992296, -111.960958000508 33.4256419990787, -111.960958999839 33.4256129989774, -111.960979000411 33.42495699938, -111.960980000441 33.4246859995713, -111.960981999848 33.4243289992322, -111.960965999689 33.4237399991637, -111.960960999665 33.4235689987943, -111.96094299961 33.4231259990408, -111.960895999762 33.4219539993975, -111.960877999763 33.421216999201, -111.960866999517 33.4203809990126, -111.960855000025 33.4196139994275, -111.960845000122 33.418849999011, -111.960838999925 33.4180659990305, -111.960835999699 33.417627998898, -111.960834000396 33.4172809995032, -111.960833000345 33.4169919993035, -111.960820999707 33.4164059988751, -111.960819999904 33.4161449993324, -111.960815999566 33.4155809994244, -111.960813999513 33.4154319994017, -111.960806999654 33.4146899990468, -111.960800000133 33.413180999356, -111.960796999891 33.41233399891, -111.960788999563 33.4114879992182, -111.960773000484 33.4097789986901, -111.960770999563 33.4094299988675, -111.960769999526 33.4083999992041, -111.960771999868 33.4076309994729, -111.960764000325 33.4074319989791, -111.960740000242 33.406803999439, -111.9607509998 33.4062249988445, -111.960758999924 33.4058039992786, -111.960758999471 33.4055689987887, -111.960757000526 33.4036889988641, -111.960754999919 33.4014009994791, -111.960753 33.400137999032, -111.960750999673 33.3989229990134, -111.960753999486 33.3981809994365, -111.960754999533 33.3979409992254, -111.960756999806 33.3973889990814, -111.960758999501 33.3970359989592, -111.960759000292 33.3969289994066, -111.960756000129 33.3964779987322, -111.960748000444 33.3950159992836, -111.960746000363 33.3942949991328, -111.960744000369 33.393703999326, -111.960757000209 33.3928849994506, -111.96270800013 33.3928709988734, -111.963568000203 33.3928649987725, -111.965820999928 33.3928489988758, -111.966394000169 33.3928399987663, -111.967347999627 33.3928189988456, -111.967611000046 33.3928189993682, -111.967809999621 33.3928199995717, -111.96850700035 33.392821998919, -111.970251999562 33.3928289989133, -111.972233999839 33.3928429992032, -111.972316000247 33.3928429994305, -111.974000000426 33.3928539992954, -111.975455999726 33.3928329989785, -111.975993999941 33.3928229990769, -111.978021999733 33.3927919987087, -111.978312000388 33.3927809993104, -111.978426000188 33.3927799994428, -111.978430000225 33.3936069989129, -111.978432999776 33.3939859986915, -111.978433000139 33.3943709990146, -111.978436000269 33.394885999111, -111.978430000212 33.3951449992632, -111.978428999476 33.3955219991434, -111.978424000516 33.3958969991952, -111.978422000523 33.3963719991162, -111.978408999641 33.3979819995187, -111.97841299998 33.400047998794, -111.978409000444 33.4035479992562, -111.978406999923 33.4040209995034, -111.978400000466 33.4055629989255, -111.978388000057 33.4073279991248, -111.978259000467 33.4082339991461, -111.978307999494 33.4093399995139, -111.978294999531 33.4103489995426, -111.978308999562 33.4105609993314, -111.978312000421 33.4107619992383, -111.978311000026 33.4109469994281, -111.97831000038 33.4110249994134, -111.978308000188 33.4111979992694, -111.978309000324 33.4121769994568, -111.97828999956 33.4129929988268, -111.978290999995 33.4136239993667, -111.978304999801 33.4141499995377, -111.978313000106 33.4143579994995, -111.978305000079 33.4147789995691, -111.978268000238 33.4167809987635, -111.978263000415 33.4170399993004, -111.978304000138 33.4173709989771, -111.978306000259 33.4173909987333, -111.978364000417 33.4181739990756, -111.978399999508 33.4187139995187, -111.978406000373 33.4187759987533, -111.978372999762 33.4191019990909, -111.978372000435 33.4197459989967, -111.97837100037 33.4200149991476, -111.978370999686 33.4203879988525, -111.978371000049 33.4208019991025, -111.978369999705 33.4209109987117, -111.978369999853 33.4215359989911, -111.978368999618 33.421594999001, -111.978368999593 33.4218989991848, -111.978370000265 33.4221339994329, -111.978371000044 33.4222369989757, -111.978373000091 33.422429999067, -111.978375999856 33.4228109988696, -111.978377999764 33.4230979990452, -111.978379000137 33.423292998688, -111.978381000489 33.4235349992275, -111.978384000163 33.4238959991347, -111.978384999692 33.4239529990464, -111.978408000378 33.42685799876, -111.978436000303 33.4298299993837, -111.978435999607 33.4299109995077, -111.97846300023 33.4325549988516, -111.978467000166 33.4329469992226, -111.978464999924 33.4331989994716, -111.978476000218 33.4341889991977, -111.978479999566 33.4345829994444, -111.978486000318 33.4352589993271, -111.978498000284 33.4365249988884))",(01) January,2.0
1,3197.04,6.3,12.34,18.7,35.48,19.54,7.65,92.4,95.26,92.36,88.74,7.6,4.74,7.64,11.26,9.23,37.74,12.66,75.19,12.15,20.12,"POLYGON ((-111.978498000284 33.4365249988884, -111.978039999814 33.4365149992549, -111.977958999801 33.4365139987457, -111.977213999863 33.436498998756, -111.976927999514 33.4364909992728, -111.97661600029 33.4364859990441, -111.976124000451 33.436476998835, -111.974873999728 33.4364509987481, -111.973848000498 33.436428999265, -111.972578000502 33.4364049987596, -111.971890999717 33.4363909992334, -111.971341999922 33.4363799991301, -111.970915000378 33.4363709991776, -111.970156000007 33.4363559989804, -111.969686000007 33.4363459989176, -111.968782999787 33.4363269995366, -111.968470000209 33.4363199990936, -111.967245000389 33.4362939991326, -111.966128000492 33.4362699990305, -111.965833000134 33.4362639991693, -111.964747999899 33.436239999196, -111.964003000209 33.4362249991952, -111.962684000338 33.4361969990624, -111.962368000029 33.4361899987597, -111.961345000019 33.4361679993321, -111.961326999538 33.4368899990845, -111.961001000002 33.4368869988585, -111.960913000462 33.4367989987577, -111.960999000292 33.4357039994086, -111.961067999781 33.4347579989537, -111.961081999639 33.4345689994886, -111.961146000336 33.4336979989481, -111.961146999556 33.4336349992265, -111.96115400011 33.4331889994022, -111.961170999925 33.432097998741, -111.961166000132 33.4318659992101, -111.961144999613 33.4315949994785, -111.961114999467 33.4313649989511, -111.961023999948 33.4310049989545, -111.961009999702 33.4309089994786, -111.960976999539 33.430612998796, -111.960961999492 33.4303649993194, -111.960959999919 33.4298899991527, -111.960951999728 33.4296459989116, -111.960949999778 33.4295639994989, -111.960930000494 33.4292969992346, -111.960919999719 33.429157998698, -111.960918999836 33.429007999558, -111.960916000311 33.4284479995294, -111.960918000321 33.4283839994085, -111.96095500002 33.4280809989184, -111.960963000346 33.427863998957, -111.96094800051 33.4273209993495, -111.960943999505 33.4271799993517, -111.960945999975 33.4264709987083, -111.960948000317 33.4259269992296, -111.960958000508 33.4256419990787, -111.960958999839 33.4256129989774, -111.960979000411 33.42495699938, -111.960980000441 33.4246859995713, -111.960981999848 33.4243289992322, -111.960965999689 33.4237399991637, -111.960960999665 33.4235689987943, -111.96094299961 33.4231259990408, -111.960895999762 33.4219539993975, -111.960877999763 33.421216999201, -111.960866999517 33.4203809990126, -111.960855000025 33.4196139994275, -111.960845000122 33.418849999011, -111.960838999925 33.4180659990305, -111.960835999699 33.417627998898, -111.960834000396 33.4172809995032, -111.960833000345 33.4169919993035, -111.960820999707 33.4164059988751, -111.960819999904 33.4161449993324, -111.960815999566 33.4155809994244, -111.960813999513 33.4154319994017, -111.960806999654 33.4146899990468, -111.960800000133 33.413180999356, -111.960796999891 33.41233399891, -111.960788999563 33.4114879992182, -111.960773000484 33.4097789986901, -111.960770999563 33.4094299988675, -111.960769999526 33.4083999992041, -111.960771999868 33.4076309994729, -111.960764000325 33.4074319989791, -111.960740000242 33.406803999439, -111.9607509998 33.4062249988445, -111.960758999924 33.4058039992786, -111.960758999471 33.4055689987887, -111.960757000526 33.4036889988641, -111.960754999919 33.4014009994791, -111.960753 33.400137999032, -111.960750999673 33.3989229990134, -111.960753999486 33.3981809994365, -111.960754999533 33.3979409992254, -111.960756999806 33.3973889990814, -111.960758999501 33.3970359989592, -111.960759000292 33.3969289994066, -111.960756000129 33.3964779987322, -111.960748000444 33.3950159992836, -111.960746000363 33.3942949991328, -111.960744000369 33.393703999326, -111.960757000209 33.3928849994506, -111.96270800013 33.3928709988734, -111.963568000203 33.3928649987725, -111.965820999928 33.3928489988758, -111.966394000169 33.3928399987663, -111.967347999627 33.3928189988456, -111.967611000046 33.3928189993682, -111.967809999621 33.3928199995717, -111.96850700035 33.392821998919, -111.970251999562 33.3928289989133, -111.972233999839 33.3928429992032, -111.972316000247 33.3928429994305, -111.974000000426 33.3928539992954, -111.975455999726 33.3928329989785, -111.975993999941 33.3928229990769, -111.978021999733 33.3927919987087, -111.978312000388 33.3927809993104, -111.978426000188 33.3927799994428, -111.978430000225 33.3936069989129, -111.978432999776 33.3939859986915, -111.978433000139 33.3943709990146, -111.978436000269 33.394885999111, -111.978430000212 33.3951449992632, -111.978428999476 33.3955219991434, -111.978424000516 33.3958969991952, -111.978422000523 33.3963719991162, -111.978408999641 33.3979819995187, -111.97841299998 33.400047998794, -111.978409000444 33.4035479992562, -111.978406999923 33.4040209995034, -111.978400000466 33.4055629989255, -111.978388000057 33.4073279991248, -111.978259000467 33.4082339991461, -111.978307999494 33.4093399995139, -111.978294999531 33.4103489995426, -111.978308999562 33.4105609993314, -111.978312000421 33.4107619992383, -111.978311000026 33.4109469994281, -111.97831000038 33.4110249994134, -111.978308000188 33.4111979992694, -111.978309000324 33.4121769994568, -111.97828999956 33.4129929988268, -111.978290999995 33.4136239993667, -111.978304999801 33.4141499995377, -111.978313000106 33.4143579994995, -111.978305000079 33.4147789995691, -111.978268000238 33.4167809987635, -111.978263000415 33.4170399993004, -111.978304000138 33.4173709989771, -111.978306000259 33.4173909987333, -111.978364000417 33.4181739990756, -111.978399999508 33.4187139995187, -111.978406000373 33.4187759987533, -111.978372999762 33.4191019990909, -111.978372000435 33.4197459989967, -111.97837100037 33.4200149991476, -111.978370999686 33.4203879988525, -111.978371000049 33.4208019991025, -111.978369999705 33.4209109987117, -111.978369999853 33.4215359989911, -111.978368999618 33.421594999001, -111.978368999593 33.4218989991848, -111.978370000265 33.4221339994329, -111.978371000044 33.4222369989757, -111.978373000091 33.422429999067, -111.978375999856 33.4228109988696, -111.978377999764 33.4230979990452, -111.978379000137 33.423292998688, -111.978381000489 33.4235349992275, -111.978384000163 33.4238959991347, -111.978384999692 33.4239529990464, -111.978408000378 33.42685799876, -111.978436000303 33.4298299993837, -111.978435999607 33.4299109995077, -111.97846300023 33.4325549988516, -111.978467000166 33.4329469992226, -111.978464999924 33.4331989994716, -111.978476000218 33.4341889991977, -111.978479999566 33.4345829994444, -111.978486000318 33.4352589993271, -111.978498000284 33.4365249988884))",(02) February,2.0
2,3197.04,6.3,12.34,18.7,35.48,19.54,7.65,92.4,95.26,92.36,88.74,7.6,4.74,7.64,11.26,9.23,37.74,12.66,75.19,12.15,20.12,"POLYGON ((-111.978498000284 33.4365249988884, -111.978039999814 33.4365149992549, -111.977958999801 33.4365139987457, -111.977213999863 33.436498998756, -111.976927999514 33.4364909992728, -111.97661600029 33.4364859990441, -111.976124000451 33.436476998835, -111.974873999728 33.4364509987481, -111.973848000498 33.436428999265, -111.972578000502 33.4364049987596, -111.971890999717 33.4363909992334, -111.971341999922 33.4363799991301, -111.970915000378 33.4363709991776, -111.970156000007 33.4363559989804, -111.969686000007 33.4363459989176, -111.968782999787 33.4363269995366, -111.968470000209 33.4363199990936, -111.967245000389 33.4362939991326, -111.966128000492 33.4362699990305, -111.965833000134 33.4362639991693, -111.964747999899 33.436239999196, -111.964003000209 33.4362249991952, -111.962684000338 33.4361969990624, -111.962368000029 33.4361899987597, -111.961345000019 33.4361679993321, -111.961326999538 33.4368899990845, -111.961001000002 33.4368869988585, -111.960913000462 33.4367989987577, -111.960999000292 33.4357039994086, -111.961067999781 33.4347579989537, -111.961081999639 33.4345689994886, -111.961146000336 33.4336979989481, -111.961146999556 33.4336349992265, -111.96115400011 33.4331889994022, -111.961170999925 33.432097998741, -111.961166000132 33.4318659992101, -111.961144999613 33.4315949994785, -111.961114999467 33.4313649989511, -111.961023999948 33.4310049989545, -111.961009999702 33.4309089994786, -111.960976999539 33.430612998796, -111.960961999492 33.4303649993194, -111.960959999919 33.4298899991527, -111.960951999728 33.4296459989116, -111.960949999778 33.4295639994989, -111.960930000494 33.4292969992346, -111.960919999719 33.429157998698, -111.960918999836 33.429007999558, -111.960916000311 33.4284479995294, -111.960918000321 33.4283839994085, -111.96095500002 33.4280809989184, -111.960963000346 33.427863998957, -111.96094800051 33.4273209993495, -111.960943999505 33.4271799993517, -111.960945999975 33.4264709987083, -111.960948000317 33.4259269992296, -111.960958000508 33.4256419990787, -111.960958999839 33.4256129989774, -111.960979000411 33.42495699938, -111.960980000441 33.4246859995713, -111.960981999848 33.4243289992322, -111.960965999689 33.4237399991637, -111.960960999665 33.4235689987943, -111.96094299961 33.4231259990408, -111.960895999762 33.4219539993975, -111.960877999763 33.421216999201, -111.960866999517 33.4203809990126, -111.960855000025 33.4196139994275, -111.960845000122 33.418849999011, -111.960838999925 33.4180659990305, -111.960835999699 33.417627998898, -111.960834000396 33.4172809995032, -111.960833000345 33.4169919993035, -111.960820999707 33.4164059988751, -111.960819999904 33.4161449993324, -111.960815999566 33.4155809994244, -111.960813999513 33.4154319994017, -111.960806999654 33.4146899990468, -111.960800000133 33.413180999356, -111.960796999891 33.41233399891, -111.960788999563 33.4114879992182, -111.960773000484 33.4097789986901, -111.960770999563 33.4094299988675, -111.960769999526 33.4083999992041, -111.960771999868 33.4076309994729, -111.960764000325 33.4074319989791, -111.960740000242 33.406803999439, -111.9607509998 33.4062249988445, -111.960758999924 33.4058039992786, -111.960758999471 33.4055689987887, -111.960757000526 33.4036889988641, -111.960754999919 33.4014009994791, -111.960753 33.400137999032, -111.960750999673 33.3989229990134, -111.960753999486 33.3981809994365, -111.960754999533 33.3979409992254, -111.960756999806 33.3973889990814, -111.960758999501 33.3970359989592, -111.960759000292 33.3969289994066, -111.960756000129 33.3964779987322, -111.960748000444 33.3950159992836, -111.960746000363 33.3942949991328, -111.960744000369 33.393703999326, -111.960757000209 33.3928849994506, -111.96270800013 33.3928709988734, -111.963568000203 33.3928649987725, -111.965820999928 33.3928489988758, -111.966394000169 33.3928399987663, -111.967347999627 33.3928189988456, -111.967611000046 33.3928189993682, -111.967809999621 33.3928199995717, -111.96850700035 33.392821998919, -111.970251999562 33.3928289989133, -111.972233999839 33.3928429992032, -111.972316000247 33.3928429994305, -111.974000000426 33.3928539992954, -111.975455999726 33.3928329989785, -111.975993999941 33.3928229990769, -111.978021999733 33.3927919987087, -111.978312000388 33.3927809993104, -111.978426000188 33.3927799994428, -111.978430000225 33.3936069989129, -111.978432999776 33.3939859986915, -111.978433000139 33.3943709990146, -111.978436000269 33.394885999111, -111.978430000212 33.3951449992632, -111.978428999476 33.3955219991434, -111.978424000516 33.3958969991952, -111.978422000523 33.3963719991162, -111.978408999641 33.3979819995187, -111.97841299998 33.400047998794, -111.978409000444 33.4035479992562, -111.978406999923 33.4040209995034, -111.978400000466 33.4055629989255, -111.978388000057 33.4073279991248, -111.978259000467 33.4082339991461, -111.978307999494 33.4093399995139, -111.978294999531 33.4103489995426, -111.978308999562 33.4105609993314, -111.978312000421 33.4107619992383, -111.978311000026 33.4109469994281, -111.97831000038 33.4110249994134, -111.978308000188 33.4111979992694, -111.978309000324 33.4121769994568, -111.97828999956 33.4129929988268, -111.978290999995 33.4136239993667, -111.978304999801 33.4141499995377, -111.978313000106 33.4143579994995, -111.978305000079 33.4147789995691, -111.978268000238 33.4167809987635, -111.978263000415 33.4170399993004, -111.978304000138 33.4173709989771, -111.978306000259 33.4173909987333, -111.978364000417 33.4181739990756, -111.978399999508 33.4187139995187, -111.978406000373 33.4187759987533, -111.978372999762 33.4191019990909, -111.978372000435 33.4197459989967, -111.97837100037 33.4200149991476, -111.978370999686 33.4203879988525, -111.978371000049 33.4208019991025, -111.978369999705 33.4209109987117, -111.978369999853 33.4215359989911, -111.978368999618 33.421594999001, -111.978368999593 33.4218989991848, -111.978370000265 33.4221339994329, -111.978371000044 33.4222369989757, -111.978373000091 33.422429999067, -111.978375999856 33.4228109988696, -111.978377999764 33.4230979990452, -111.978379000137 33.423292998688, -111.978381000489 33.4235349992275, -111.978384000163 33.4238959991347, -111.978384999692 33.4239529990464, -111.978408000378 33.42685799876, -111.978436000303 33.4298299993837, -111.978435999607 33.4299109995077, -111.97846300023 33.4325549988516, -111.978467000166 33.4329469992226, -111.978464999924 33.4331989994716, -111.978476000218 33.4341889991977, -111.978479999566 33.4345829994444, -111.978486000318 33.4352589993271, -111.978498000284 33.4365249988884))",(03) March,1.0
3,3197.04,6.3,12.34,18.7,35.48,19.54,7.65,92.4,95.26,92.36,88.74,7.6,4.74,7.64,11.26,9.23,37.74,12.66,75.19,12.15,20.12,"POLYGON ((-111.978498000284 33.4365249988884, -111.978039999814 33.4365149992549, -111.977958999801 33.4365139987457, -111.977213999863 33.436498998756, -111.976927999514 33.4364909992728, -111.97661600029 33.4364859990441, -111.976124000451 33.436476998835, -111.974873999728 33.4364509987481, -111.973848000498 33.436428999265, -111.972578000502 33.4364049987596, -111.971890999717 33.4363909992334, -111.971341999922 33.4363799991301, -111.970915000378 33.4363709991776, -111.970156000007 33.4363559989804, -111.969686000007 33.4363459989176, -111.968782999787 33.4363269995366, -111.968470000209 33.4363199990936, -111.967245000389 33.4362939991326, -111.966128000492 33.4362699990305, -111.965833000134 33.4362639991693, -111.964747999899 33.436239999196, -111.964003000209 33.4362249991952, -111.962684000338 33.4361969990624, -111.962368000029 33.4361899987597, -111.961345000019 33.4361679993321, -111.961326999538 33.4368899990845, -111.961001000002 33.4368869988585, -111.960913000462 33.4367989987577, -111.960999000292 33.4357039994086, -111.961067999781 33.4347579989537, -111.961081999639 33.4345689994886, -111.961146000336 33.4336979989481, -111.961146999556 33.4336349992265, -111.96115400011 33.4331889994022, -111.961170999925 33.432097998741, -111.961166000132 33.4318659992101, -111.961144999613 33.4315949994785, -111.961114999467 33.4313649989511, -111.961023999948 33.4310049989545, -111.961009999702 33.4309089994786, -111.960976999539 33.430612998796, -111.960961999492 33.4303649993194, -111.960959999919 33.4298899991527, -111.960951999728 33.4296459989116, -111.960949999778 33.4295639994989, -111.960930000494 33.4292969992346, -111.960919999719 33.429157998698, -111.960918999836 33.429007999558, -111.960916000311 33.4284479995294, -111.960918000321 33.4283839994085, -111.96095500002 33.4280809989184, -111.960963000346 33.427863998957, -111.96094800051 33.4273209993495, -111.960943999505 33.4271799993517, -111.960945999975 33.4264709987083, -111.960948000317 33.4259269992296, -111.960958000508 33.4256419990787, -111.960958999839 33.4256129989774, -111.960979000411 33.42495699938, -111.960980000441 33.4246859995713, -111.960981999848 33.4243289992322, -111.960965999689 33.4237399991637, -111.960960999665 33.4235689987943, -111.96094299961 33.4231259990408, -111.960895999762 33.4219539993975, -111.960877999763 33.421216999201, -111.960866999517 33.4203809990126, -111.960855000025 33.4196139994275, -111.960845000122 33.418849999011, -111.960838999925 33.4180659990305, -111.960835999699 33.417627998898, -111.960834000396 33.4172809995032, -111.960833000345 33.4169919993035, -111.960820999707 33.4164059988751, -111.960819999904 33.4161449993324, -111.960815999566 33.4155809994244, -111.960813999513 33.4154319994017, -111.960806999654 33.4146899990468, -111.960800000133 33.413180999356, -111.960796999891 33.41233399891, -111.960788999563 33.4114879992182, -111.960773000484 33.4097789986901, -111.960770999563 33.4094299988675, -111.960769999526 33.4083999992041, -111.960771999868 33.4076309994729, -111.960764000325 33.4074319989791, -111.960740000242 33.406803999439, -111.9607509998 33.4062249988445, -111.960758999924 33.4058039992786, -111.960758999471 33.4055689987887, -111.960757000526 33.4036889988641, -111.960754999919 33.4014009994791, -111.960753 33.400137999032, -111.960750999673 33.3989229990134, -111.960753999486 33.3981809994365, -111.960754999533 33.3979409992254, -111.960756999806 33.3973889990814, -111.960758999501 33.3970359989592, -111.960759000292 33.3969289994066, -111.960756000129 33.3964779987322, -111.960748000444 33.3950159992836, -111.960746000363 33.3942949991328, -111.960744000369 33.393703999326, -111.960757000209 33.3928849994506, -111.96270800013 33.3928709988734, -111.963568000203 33.3928649987725, -111.965820999928 33.3928489988758, -111.966394000169 33.3928399987663, -111.967347999627 33.3928189988456, -111.967611000046 33.3928189993682, -111.967809999621 33.3928199995717, -111.96850700035 33.392821998919, -111.970251999562 33.3928289989133, -111.972233999839 33.3928429992032, -111.972316000247 33.3928429994305, -111.974000000426 33.3928539992954, -111.975455999726 33.3928329989785, -111.975993999941 33.3928229990769, -111.978021999733 33.3927919987087, -111.978312000388 33.3927809993104, -111.978426000188 33.3927799994428, -111.978430000225 33.3936069989129, -111.978432999776 33.3939859986915, -111.978433000139 33.3943709990146, -111.978436000269 33.394885999111, -111.978430000212 33.3951449992632, -111.978428999476 33.3955219991434, -111.978424000516 33.3958969991952, -111.978422000523 33.3963719991162, -111.978408999641 33.3979819995187, -111.97841299998 33.400047998794, -111.978409000444 33.4035479992562, -111.978406999923 33.4040209995034, -111.978400000466 33.4055629989255, -111.978388000057 33.4073279991248, -111.978259000467 33.4082339991461, -111.978307999494 33.4093399995139, -111.978294999531 33.4103489995426, -111.978308999562 33.4105609993314, -111.978312000421 33.4107619992383, -111.978311000026 33.4109469994281, -111.97831000038 33.4110249994134, -111.978308000188 33.4111979992694, -111.978309000324 33.4121769994568, -111.97828999956 33.4129929988268, -111.978290999995 33.4136239993667, -111.978304999801 33.4141499995377, -111.978313000106 33.4143579994995, -111.978305000079 33.4147789995691, -111.978268000238 33.4167809987635, -111.978263000415 33.4170399993004, -111.978304000138 33.4173709989771, -111.978306000259 33.4173909987333, -111.978364000417 33.4181739990756, -111.978399999508 33.4187139995187, -111.978406000373 33.4187759987533, -111.978372999762 33.4191019990909, -111.978372000435 33.4197459989967, -111.97837100037 33.4200149991476, -111.978370999686 33.4203879988525, -111.978371000049 33.4208019991025, -111.978369999705 33.4209109987117, -111.978369999853 33.4215359989911, -111.978368999618 33.421594999001, -111.978368999593 33.4218989991848, -111.978370000265 33.4221339994329, -111.978371000044 33.4222369989757, -111.978373000091 33.422429999067, -111.978375999856 33.4228109988696, -111.978377999764 33.4230979990452, -111.978379000137 33.423292998688, -111.978381000489 33.4235349992275, -111.978384000163 33.4238959991347, -111.978384999692 33.4239529990464, -111.978408000378 33.42685799876, -111.978436000303 33.4298299993837, -111.978435999607 33.4299109995077, -111.97846300023 33.4325549988516, -111.978467000166 33.4329469992226, -111.978464999924 33.4331989994716, -111.978476000218 33.4341889991977, -111.978479999566 33.4345829994444, -111.978486000318 33.4352589993271, -111.978498000284 33.4365249988884))",(04) April,1.0
